country,crop,year,actual_yield,predicted_yield,best_params
Austria,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Azerbaijan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bangladesh,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Belarus,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Belgium,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Belize,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Benin,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bhutan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bolivia (Plurinational State of),"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bosnia and Herzegovina,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Botswana,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Brazil,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Brunei Darussalam,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bulgaria,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Burkina Faso,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Burundi,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Cambodia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Cameroon,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Canada,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Central African Republic,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Chad,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Chile,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
China,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
"China, Taiwan Province of","Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Colombia,"Agave fibres, raw, n.e.c.",2022,788.0,859.7030869092498,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Congo [Republic],"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Costa Rica,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Croatia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Cuba,"Agave fibres, raw, n.e.c.",2022,446.3,518.8773312712709,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Czechia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Côte d'Ivoire,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Democratic People's Republic of Korea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
DemocraticRepublic of the Congo,"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Denmark,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Djibouti,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Dominican Republic,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Ecuador,"Agave fibres, raw, n.e.c.",2022,1356.4,1402.4386160975635,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Egypt,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
El Salvador,"Agave fibres, raw, n.e.c.",2022,406.6,611.3118562127006,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Equatorial Guinea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Eritrea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Estonia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Eswatini,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Ethiopia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Finland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
France,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
French Guiana,"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Gabon,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Gambia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Georgia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Germany,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Ghana,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Greece,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Greenland,"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Guatemala,"Agave fibres, raw, n.e.c.",2022,610.2,714.6844478220698,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Guinea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Guinea-Bissau,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Guyana,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Haiti,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Honduras,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Hungary,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Iceland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
India,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Indonesia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Iran (Isalamic Republic of),"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Iraq,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Ireland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Israel,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Italy,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Japan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Jordan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Kazakhstan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Kenya,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Kosovo,"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Kuwait,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Kyrgyzstan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Lao People's Democratic Republic,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Latvia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Lebanon,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Lesotho,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Liberia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Libya,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Lithuania,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Macedonia [FYROM],"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Madagascar,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Malawi,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Malaysia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Mali,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Mauritania,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Mexico,"Agave fibres, raw, n.e.c.",2022,459.7,441.16195946233483,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Mongolia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Montenegro,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Morocco,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Mozambique,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Myanmar,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Namibia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Nepal,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Netherlands (Kingdom of the),"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
New Zealand,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Nicaragua,"Agave fibres, raw, n.e.c.",2022,940.7,875.3787270246451,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Niger,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Nigeria,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Norway,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Oman,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Pakistan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Panama,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Papua New Guinea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Paraguay,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Peru,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Philippines,"Agave fibres, raw, n.e.c.",2022,1000.3,882.6597090484324,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Poland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Portugal,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Qatar,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Republic of Korea,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Republic of Moldova,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Romania,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Russian Federation,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Rwanda,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Saudi Arabia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Senegal,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Serbia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Sierra Leone,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Slovakia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Slovenia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Somalia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
South Africa,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Spain,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Sri Lanka,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Sudan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Suriname,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Sweden,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Switzerland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Syrian Arab Republic,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Tajikistan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Thailand,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Togo,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Tunisia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Turkmenistan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Türkiye,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Uganda,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Ukraine,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
United Arab Emirates,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
United Kingdom of Great Britain and Northern Ireland,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
United Republic of Tanzania,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
United States of America,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Uruguay,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Uzbekistan,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Venezuela (Bolivarian Republic of),"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Viet Nam,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Western Sahara,"Agave fibres, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Yemen,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Zambia,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Zimbabwe,"Agave fibres, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Afghanistan,Apples,2022,10600.0,11346.685969379268,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Albania,Apples,2022,24137.2,23436.804676985696,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Algeria,Apples,2022,16833.0,11251.212439204359,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Andorra,Apples,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Angola,Apples,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Argentina,Apples,2022,27451.3,30814.269847519492,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Armenia,Apples,2022,8553.2,12816.947110394929,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Australia,Apples,2022,15868.4,19180.734102515482,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Austria,Apples,2022,41366.7,49768.2612821033,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Azerbaijan,Apples,2022,10932.1,9683.701080965091,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
Bangladesh,Apples,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}"
